HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spndng_Per_Dsg_Unt_2020,Avg_Spndng_Per_Clm_2020,Avg_Spndng_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spndng_Per_Dsg_Unt_2021,Avg_Spndng_Per_Clm_2021,Avg_Spndng_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spndng_Per_Dsg_Unt_2022,Avg_Spndng_Per_Clm_2022,Avg_Spndng_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spndng_Per_Dsg_Unt_2023,Avg_Spndng_Per_Clm_2023,Avg_Spndng_Per_Bene_2023,Outlier_Flag_2023,Tot_Spndng_2024,Tot_Dsg_Unts_2024,Tot_Clms_2024,Tot_Benes_2024,Avg_Spndng_Per_Dsg_Unt_2024,Avg_Spndng_Per_Clm_2024,Avg_Spndng_Per_Bene_2024,Outlier_Flag_2024,Avg_DY24_ASP_Price,Chg_Avg_Spndng_Per_Dsg_Unt_23_24,CAGR_Avg_Spnd_Per_Dsg_Unt_20_24
J9311,"Injection, rituximab 10 mg and hyaluronidase",Rituxan Hycela,"Rituximab/Hyaluronidase,human",97461480.72,2333437,16321,4336,41.76735036,5971.538553,22477.27876,0,68338781.28,1878514,13051,3580,36.3791706,5236.286973,19089.04505,0,57526961.24,1550398,10743,2911,37.10464103,5354.832099,19761.92416,0,49559522.1,1354021.7,9421,2643,36.60171923,5260.537321,18751.23803,0,49076760.8,1350634,9453,2622,36.33609164,5191.659875,18717.30008,0,37.02825,-0.007257244,-0.034226417
J9312,"Injection, rituximab, 10 mg",Rituxan,Rituximab,1295906200,15170453.8,180723,56480,85.42303464,7170.676673,22944.51488,0,765560205.6,9456541.3,110130,36383,80.9556244,6951.422915,21041.70095,0,579169245.2,7044601.3,80946,27486,82.21462373,7155.0076,21071.4271,0,483730046.5,6126555.7,70219,23994,78.95627987,6888.876892,20160.45872,0,436980635.1,5729504.8,65209,22261,76.26848224,6701.231963,19629.87445,0,78.26475,-0.034041594,-0.027941221
J9314,"Injection, pemetrexed (teva), not therapeutically equivalent to j9305, 10 mg",Pemetrexed (J9314),Pemetrexed,,,,,,,,,,,,,,,,,,,,,,,,,135730.63,7712,88,46,17.59992609,1542.393523,2950.66587,0,318561.21,27048,305,70,11.77762533,1044.462984,4550.874429,0,8.824666667,-0.330813932,-0.330813932
J9316,"Injection, pertuzumab, trastuzumab, and hyaluronidase-zzxf, per 10 mg",Phesgo,Pertuzumab-Trastuzumab-Hy-Zzxf,,,,,,,,,25073291.9,352649,3403,599,71.09985255,7367.996444,41858.58414,0,58778024.78,844554,7246,1118,69.59652643,8111.789233,52574.26188,0,92589275.74,1381151,11451,1701,67.03776469,8085.693454,54432.26087,0,124792586.1,1936434,15768,2301,64.44453365,7914.293891,54234.06609,0,65.8175,-0.038683137,-0.032229317
J9317,"Injection, sacituzumab govitecan-hziy, 2.5 mg",Trodelvy,Sacituzumab Govitecan-Hziy,,,,,,,,,96029680.51,3209914.8,10881,1376,29.91658237,8825.446238,69789.012,0,156284894.7,5009740,17309,2120,31.19620872,9029.111714,73719.28993,0,230777754.3,7138538.8,25132,3094,32.32843034,9182.625908,74588.8023,0,272318588.4,8065320,28257,3300,33.76413936,9637.20807,82520.78437,0,34.2945,0.044410106,0.041153033
J9319,"Injection, romidepsin, lyophilized, 0.1 mg",Istodax*,Romidepsin*,,,,,,,,,6417223.04,209010,774,190,30.70294742,8290.98584,33774.85811,0,25612146.3,785646,2841,317,32.60011036,9015.187012,80795.4142,0,27982715.84,913718,3218,360,30.62511173,8695.685469,77729.76622,0,25473022.62,849086,3031,339,30.00052129,8404.164507,75141.65965,0,30.53675,-0.020394715,-0.007684952
J9321,"Injection, epcoritamab-bysp, 0.16 mg",Epkinly,Epcoritamab-Bysp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53618013.78,1015288,3702,403,52.81064465,14483.52614,133047.1806,0,54.04625,,
J9325,"Injection, talimogene laherparepvec, per 1 million plaque forming units",Imlygic,Talimogene Laherparepvec,20211787.96,424651,2247,447,47.59623305,8995.010218,45216.52788,0,22539700.71,461439,2481,459,48.84654464,9084.92572,49106.10177,0,25777565.72,446876,2255,413,57.68393407,11431.293,62415.41337,0,22883771.09,364358,1907,369,62.80573252,11999.87996,62015.63981,0,29578660.44,443448,2357,444,66.70153082,12549.28317,66618.6046,0,68.42725,0.062029343,0.088029836
J9328,"Injection, temozolomide, 1 mg",Temodar (J9328),Temozolomide,1015270.9,118841,321,17,8.54310297,3162.837695,59721.81765,0,878178.09,94471,289,20,9.295742503,3038.678512,43908.9045,1,467103.77,45343,157,12,10.30156298,2975.183248,38925.31417,0,310591.85,30322,89,,10.24311886,3489.796067,,0,432699.18,42284,146,11,10.23316574,2963.693014,39336.28909,0,10.3995,-0.000971689,0.046161159
J9330,"Injection, temsirolimus, 1 mg",Temsirolimus*,Temsirolimus*,4046048.43,100718,3342,328,40.17204899,1210.666795,12335.51351,0,2719370.98,77560,2727,241,35.06151341,997.2024129,11283.69701,0,1868055.49,57541,1995,183,32.46477277,936.3686667,10207.9535,0,1562399.13,48784,1678,155,32.02687623,931.107944,10079.99439,0,995414.12,33003,1164,96,30.1613223,855.1667698,10368.89708,0,30.704,-0.058249637,-0.069145937
J9331,"Injection, sirolimus protein-bound particles, 1 mg",Fyarro,Sirolimus Protein-Bound,,,,,,,,,,,,,,,,,1762281.31,18326,113,17,96.16290025,15595.40982,103663.6065,0,8104505.38,77664,423,38,104.3534376,19159.58719,213276.4574,0,7674229.08,70343,378,34,109.0972674,20302.19333,225712.62,0,93.851,0.045459257,0.065131331
J9332,"Injection, efgartigimod alfa-fcab, 2mg",Vyvgart,Efgartigimod Alfa-Fcab,,,,,,,,,,,,,,,,,84680123.61,2754878,4923,879,30.73824816,17200.91887,96336.88693,0,297337987.9,9552460,17378,1653,31.12684983,17110.02347,179877.7906,0,416589120.9,13239534,23690,1803,31.46554259,17585.01988,231053.3117,0,32.20975,0.010881048,0.011761283
J9333,"Injection, rozanolixizumab-noli, 1 mg",Rystiggo,Rozanolixizumab-Noli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30652021.77,1374110,2104,191,22.30681806,14568.45141,160481.7894,0,22.82433333,,
J9334,"Injection, efgartigimod alfa, 2 mg and hyaluronidase-qvfc",Vyvgart Hytrulo,Efgartigimod-Hyaluronidas-Qvfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150829226,4654564,8659,902,32.4045874,17418.78115,167216.4368,0,33.14166667,,
J9340,"Injection, thiotepa, 15 mg",Thiotepa,Thiotepa,86203.88,224,52,19,384.83875,1657.766923,4537.046316,0,221412.31,546,68,36,405.5170513,3256.063382,6150.341944,0,88754.36,299,115,25,296.8373244,771.7770435,3550.1744,0,169935.98,627,152,49,271.0302711,1117.999868,3468.081225,0,179521.07,802,147,52,223.8417332,1221.231769,3452.328269,0,228.96,-0.174107998,-0.126695765
J9345,"Injection, retifanlimab-dlwr, 1 mg",Zynyz,Retifanlimab-Dlwr,,,,,,,,,,,,,,,,,,,,,,,,,229465.36,8000,16,,28.68317,14341.585,,1,1041751.13,36010,75,24,28.92949542,13890.01507,43406.29708,0,29.4735,0.008587803,0.008587803
J9347,"Injection, tremelimumab-actl, 1 mg",Imjudo,Tremelimumab-Actl,,,,,,,,,,,,,,,,,,,,,,,,,19156122.12,143881,697,520,133.1386501,27483.67593,36838.69639,0,48504942.73,364710,1718,1259,132.9959221,28233.37761,38526.56293,0,135.7125,-0.001072026,-0.001072026
J9349,"Injection, tafasitamab-cxix, 2 mg",Monjuvi,Tafasitamab-Cxix,,,,,,,,,32609272.19,2584966,4864,565,12.61497141,6704.208921,57715.526,0,47897376.83,3758752,7017,699,12.74289361,6825.905206,68522.71363,0,46746004.52,3593877,6728,632,13.00712421,6947.979269,73965.19703,0,43139722.86,3217593,5980,545,13.40745174,7214.000478,79155.45479,0,13.6645,0.030777559,0.020516405
J9350,"Injection, mosunetuzumab-axgb, 1 mg",Lunsumio,Mosunetuzumab-Axgb,,,,,,,,,,,,,,,,,,,,,,,,,11542465.08,17547,588,119,657.8027629,19630.04265,96995.50487,0,25569691.56,41193,1350,210,620.7290452,18940.51227,121760.436,0,632.86,-0.05635993,-0.05635993
J9351,"Injection, topotecan, 0.1 mg",Hycamtin (J9351)*,Topotecan HCL*,498725.58,460923,9353,866,1.082014957,53.32252539,575.8955889,0,388299.69,370715,7476,727,1.047434525,51.9394984,534.1123659,0,268167.72,272446,5613,554,0.984296778,47.77618386,484.0572563,0,216855.88,242114,4786,462,0.895676747,45.31046385,469.3850217,0,192745.79,179223,3667,358,1.075452314,52.56225525,538.3960615,0,1.12675,0.200714786,-0.001519762
J9352,"Injection, trabectedin, 0.1 mg",Yondelis,Trabectedin,9458687.28,32430,1226,306,291.6647327,7715.079348,30910.74275,0,9056752.88,31144,1143,308,290.8024942,7923.668312,29405.04182,0,11938777.2,36991,1364,338,322.7481604,8752.769208,35321.82604,0,12203518.49,37046,1389,346,329.4152807,8785.830446,35270.28465,0,16085534.35,46921,1765,426,342.8216438,9113.617196,37759.47031,0,348.74325,0.040697454,0.041228576
J9353,"Injection, margetuximab-cmkb, 5 mg",Margenza,Margetuximab-Cmkb,,,,,,,,,2339271.58,54118,242,78,43.2253886,9666.411488,29990.66128,0,5879953.01,135373,625,129,43.43519764,9407.924816,45581.03109,0,5363231.29,119882,533,110,44.73758604,10062.34764,48756.64809,0,5279486.03,112793,520,110,46.80685885,10152.85775,47995.32755,0,47.60875,0.046253564,0.026889068
J9354,"Injection, ado-trastuzumab emtansine, 1 mg",Kadcyla,Ado-Trastuzumab Emtansine,175822575.6,6073797,22498,3496,28.94772011,7815.031362,50292.49874,0,182463588.6,6081919.8,22695,3501,30.00098564,8039.814435,52117.56315,0,170555487.1,5006444,18925,2822,34.06719162,9012.178973,60437.80548,0,144605153.7,3956279,14959,2287,36.55079779,9666.766076,63229.18834,0,142171218.2,3689752,13973,2206,38.53137507,10174.70967,64447.51505,0,39.32325,0.054186978,0.074113156
J9355,"Injection, trastuzumab, excludes biosimilar, 10 mg",Herceptin,Trastuzumab,461739444.5,5030672,103691,13208,91.78484395,4453.032997,34959.07363,0,223709770.9,2734506,56471,6944,81.80993967,3961.498307,32216.26885,0,155340135,1839770.5,37518,4520,84.43451779,4140.416201,34367.28651,0,108679973.3,1368264.3,27795,3376,79.42907908,3910.054804,32191.93521,0,92619459.81,1195617,24605,2840,77.46582711,3764.253599,32612.48585,0,79.13375,-0.024717043,-0.041516156
J9356,"Injection, trastuzumab, 10 mg and hyaluronidase-oysk",Herceptin Hylecta,Trastuzumab-Hyaluronidase-Oysk,12683674.32,166540,2767,396,76.15992747,4583.90832,32029.48061,0,19235277.84,265978,4417,597,72.31905586,4354.828581,32219.89588,0,23611908.47,343713,5494,701,68.69658253,4297.762736,33683.17899,0,23286409.13,361651,5806,743,64.3891739,4010.749075,31341.06209,0,26273989.84,411505,6592,920,63.84853122,3985.73875,28558.68461,0,65.0875,-0.008396484,-0.043123041
J9357,"Injection, valrubicin, intravesical, 200 mg",Valrubicin*,Valrubicin*,6511641.87,5078,1268,259,1282.324118,5135.364251,25141.4744,0,4799901.48,3744,911,178,1282.024968,5268.827091,26965.73865,1,5164351.09,3756,924,172,1374.960354,5589.124556,30025.29704,0,1924705.83,1379,380,77,1395.725765,5065.015342,24996.17961,0,2086508.93,1522,404,79,1370.899428,5164.626064,26411.50544,0,1400.602,-0.017787403,0.016838418
J9358,"Injection, fam-trastuzumab deruxtecan-nxki, 1 mg",Enhertu,Fam-Trastuzumab Deruxtecn-Nxki,37181509.47,1547669,4188,864,24.02419992,8878.106368,43034.15448,0,109118974.4,4536106,11566,1904,24.05564914,9434.460867,57310.38571,0,257875574.7,10474847.5,26664,4841,24.6185517,9671.301181,53269.07141,0,464747798.6,18239702,47184,7105,25.48001051,9849.690543,65411.37207,0,581465185,21571940,56172,8410,26.95470065,10351.51294,69139.73663,0,27.5351941,0.057876355,0.029191984
J9359,"Injection, loncastuximab tesirine-lpyl, 0.075 mg",Zynlonta,Loncastuximab Tesirine-Lpyl,,,,,,,,,,,,,,,,,23389056.34,126592,857,254,184.7593556,27291.78103,92082.89898,0,29146424.17,153550,1077,285,189.8171551,27062.60369,102268.155,0,27272264.9,136489,976,243,199.8129146,27942.89437,112231.5428,0,203.47725,0.052659937,0.039940658
J9360,"Injection, vinblastine sulfate, 1 mg",Vinblastine Sulfate,Vinblastine Sulfate,92818.88,23832,2459,483,3.894716348,37.74659618,192.1715942,0,98661.65,26178.8,2575,471,3.768761364,38.31520388,209.4727176,0,100492.36,25649,2697,495,3.917983547,37.26079347,203.0148687,0,92708.71,23672,2426,453,3.916386871,38.21463726,204.654989,0,93958.39,21870,2188,407,4.29622268,42.94259141,230.8559951,0,4.388,0.096986284,0.024832141
J9370,"Vincristine sulfate, 1 mg",Vincasar PFS*,Vincristine Sulfate*,153309.11,30315.5,17511,4363,5.057119625,8.755017418,35.13846207,0,140982.69,28081,16560,4125,5.020572273,8.513447464,34.17762182,0,126745.48,25999,15331,3802,4.875013654,8.267267628,33.33652814,0,127822.71,20993,12538,3193,6.088825323,10.19482453,40.03216724,0,136363.71,17200.1,10511,2667,7.928076581,12.97342879,51.13,0,8.08575,0.302069966,0.118964098
J9380,"Injection, teclistamab-cqyv, 0.5 mg",Tecvayli,Teclistamab-Cqyv,,,,,,,,,,,,,,,,,,,,,,,,,88245815.4,2977826,8957,987,29.63430886,9852.162041,89408.12097,0,199895745.7,6503623,19555,1549,30.73605984,10222.23195,129048.2542,0,31.33475,0.037178224,0.037178224
J9381,"Injection, teplizumab-mzwv, 5 mcg",Tzield,Teplizumab-Mzwv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403714.57,11201,29,,36.04272565,13921.19207,,0,36.621,,
J9390,"Injection, vinorelbine tartrate, 10 mg",Navelbine*,Vinorelbine Tartrate*,221016.4,30663,7055,900,7.207918338,31.3276258,245.5737778,0,257234.08,25761,5872,756,9.985407399,43.80689373,340.2567196,0,191493.38,19375,4505,593,9.88352929,42.50685461,322.9230691,0,128442.38,15888.4,3679,473,8.084034893,34.91230769,271.5483721,0,96367.7,12364,2839,368,7.794217082,33.94424093,261.86875,0,7.9265,-0.035850638,0.019742829
J9394,"Injection, fulvestrant (fresenius kabi) not therapeutically equivalent to j9395, 25 mg",Fulvestrant,Fulvestrant,,,,,,,,,,,,,,,,,,,,,,,,,3579401.45,222146,10886,2484,16.11283323,328.807776,1440.98287,1,4506277.07,140697,6980,2044,32.02823848,645.5984341,2204.636531,0,30.88575,0.98774716,0.98774716
J9395,"Injection, fulvestrant, 25 mg",Faslodex*,Fulvestrant*,169176633.4,3073071,153556,20323,55.051326,1101.725973,8324.392729,1,99529826.37,3076780,153458,19829,32.34869779,648.5802394,5019.407251,0,38648983.04,3019717,150702,19238,12.79887587,256.4596558,2008.991737,0,27127869.89,2591804,129237,17199,10.46679066,209.9079203,1577.293441,0,21891999.45,2712410,135166,17770,8.071051003,161.9638034,1231.963953,0,8.2115,-0.228889612,-0.381213861
J9400,"Injection, ziv-aflibercept, 1 mg",Zaltrap,Ziv-Aflibercept,1827499.69,232944,713,140,7.845231858,2563.11317,13053.56921,0,1517399.73,192990,598,109,7.862582155,2537.457743,13921.09844,0,1360530.97,177055,551,95,7.684227895,2469.203212,14321.37863,0,683080.05,97108,322,63,7.034230445,2121.366615,10842.54048,0,254570.79,37673,110,25,6.757380352,2314.279909,10182.8316,0,6.88975,-0.039357552,-0.036629939
P9041,"Infusion, albumin (human), 5%, 50 ml",Albumin (Human)*,Albumin Human*,1874603.19,216437,3329,970,8.66119559,563.1130039,1932.580608,0,1519574.74,173151,2904,930,8.776009033,523.2695386,1633.951333,0,1500858.6,146712,2576,672,10.22996483,582.6314441,2233.420536,0,1575298.24,151128,2987,558,10.42360277,527.3847472,2823.115125,0,1484068.29,142075,3009,578,10.44566806,493.2098006,2567.592197,0,10.615,0.002116858,0.047947664
P9045,"Infusion, albumin (human), 5%, 250 ml",Albuked-5*,Albumin Human*,10243364.21,235891,18545,4504,43.4241417,552.3518043,2274.281574,0,10328014.58,238923,19824,4794,43.22737694,520.9854005,2154.362658,0,10088553.82,197182,16378,3503,51.16366514,615.9820381,2879.975398,0,10055064.72,193780,14480,2806,51.8890738,694.410547,3583.415795,0,9495519.39,182616,14055,3116,51.99719296,675.5972529,3047.342551,0,53.077,0.00208366,0.046073413
P9046,"Infusion, albumin (human), 25%, 20 ml",Albuked-25 (P9046)*,Albumin Human*,606917.39,31818,4119,896,19.07465554,147.3458097,677.3631585,0,464046.88,23998.5,3303,760,19.3364952,140.4925462,610.588,0,482659.7,23535,3301,756,20.50816656,146.2162072,638.4387566,0,735879.54,34974,4442,905,21.04075999,165.6640117,813.1265635,0,957467.64,45829,5840,1091,20.89217832,163.9499384,877.6055362,0,21.231,-0.007061612,0.023014419
P9047,"Infusion, albumin (human), 25%, 50 ml",Albuked-25 (P9047)*,Albumin Human*,15787905.2,339428,84270,19667,46.51326703,187.349059,802.7612346,0,15634280.16,334433,83972,19898,46.74861679,186.1844443,785.7211861,0,16149142.45,315414,82120,17695,51.19982769,196.6529767,912.6387369,0,15275746.03,293581,79005,16047,52.03247496,193.3516364,951.9378096,0,14908461.51,285853,78423,15916,52.15429438,190.1031778,936.696501,0,53.077,0.002341219,0.029030642
Q0138,"Injection, ferumoxytol, for treatment of iron deficiency anemia, 1 mg (non-esrd use)",Feraheme (Q0138)*,Ferumoxytol*,85061348.53,87344299,162983,68610,0.973862628,521.9031956,1239.780623,0,86557906.39,95763866,178909,75175,0.903868129,483.809682,1151.418775,0,77305080.16,95905992,178936,76485,0.806050577,432.0264238,1010.722105,0,44335826.05,88549739,163053,70753,0.500688388,271.9105202,626.6282144,0,28273098.53,81008010,148453,66394,0.349016085,190.4515135,425.838156,0,0.355,-0.302927542,-0.226274455
Q0139,"Injection, ferumoxytol, for treatment of iron deficiency anemia, 1 mg (for esrd on dialysis)",Feraheme (Q0139)*,Ferumoxytol*,519891.98,563030,993,601,0.923382378,523.5568782,865.0448919,0,723714.17,809906,1473,892,0.893577983,491.319871,811.3387556,0,528773.87,713275,1253,744,0.741332403,422.0062809,710.7175672,0,335229.96,655173,1117,629,0.511666323,300.1163474,532.9570111,0,186951.61,537538,838,501,0.347792361,223.0926134,373.1569062,0,0.355,-0.32027506,-0.216598111
Q0162,"Ondansetron 1 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen",Ondansetron HCL (Q0162)*,Ondansetron HCL*,986.34,40177,1854,446,0.024549867,0.532006473,2.211524664,0,749.27,27842,1603,326,0.026911501,0.467417343,2.298374233,0,1483.44,15995,1285,354,0.092743983,1.154428016,4.190508475,0,1166.19,14732,977,332,0.079160331,1.193643808,3.512620482,0,995.96,10064,915,242,0.098962639,1.088480874,4.11553719,0,0.0145,0.250154434,0.416953283
Q0224,"Injection, pemivibart, for the pre-exposure prophylaxis only, for certain adults and adolescents (12 years of age and older weighing at least 40 kg) with no known sars-cov-2 exposure, and who either have moderate-to-severe immune compromise due to a medical condition or receipt of immunosuppress",Pemgarda (Eua),Pemivibart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11966553.62,25439,1507,1152,470.4018877,7940.646065,10387.63335,1,6583.5,,
Q0249,"Injection, tocilizumab, for hospitalized adults and pediatric patients (2 years of age and older) with covid-19 who are receiving systemic corticosteroids and require supplemental oxygen, non-invasive or invasive mechanical ventilation, or extracorporeal membrane oxygenation (ecmo) only, 1 mg",Actemra (Q0249),Tocilizumab,,,,,,,,,20551925.05,2919640,4527,4518,7.039198343,4539.855324,4548.89886,0,14206209.07,2118290,3404,3354,6.706451463,4173.386918,4235.601989,0,1981074.56,321422,519,438,6.163469084,3817.099345,4523.001279,0,1510042.6,242777,442,314,6.219875029,3416.385973,4809.052866,0,7.236666667,0.009151655,-0.040409031
Q2041,"Axicabtagene ciloleucel, up to 200 million autologous anti-cd19 car positive viable t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Yescarta,Axicabtagene Ciloleucel,,,,,,,,,5913470,16,16,16,369591.875,369591.875,369591.875,1,13657223.74,34,34,34,401683.0512,401683.0512,401683.0512,0,17028954.92,39,66,39,436639.8697,258014.4685,436639.8697,0,16990614.64,37,55,37,459205.8011,308920.2662,459205.8011,0,471853.5785,0.051680877,0.075049142
Q2042,"Tisagenlecleucel, up to 600 million car-positive viable t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Kymriah,Tisagenlecleucel,14582027.5,34,34,34,428883.1618,428883.1618,428883.1618,0,10889993.06,30,27,27,362999.7687,403333.0763,403333.0763,0,7304258.92,17,17,17,429662.2894,429662.2894,429662.2894,1,8805085.3,19,19,19,463425.5421,463425.5421,463425.5421,1,10678318.77,21,21,21,508491.37,508491.37,508491.37,1,520489.6483,0.097245024,0.043484849
Q2043,"Sipuleucel-t, minimum of 50 million autologous cd54+ cells activated with pap-gm-csf, including leukapheresis and all other preparatory procedures, per infusion",Provenge,Sipuleucel-T/Lactated Ringers,146412891.4,3200,3133,1178,45754.02858,46732.49009,124289.3815,0,153583746.7,3108,3042,1136,49415.61992,50487.75369,135196.9601,0,130118799.7,2476,2430,906,52552.01927,53546.83116,143618.9842,0,110200889.3,2095,2061,761,52601.85646,53469.62119,144810.6298,0,111679073.4,2073,2043,752,53873.16613,54664.2552,148509.4061,0,54852.058,0.024168532,0.041683512
Q2050,"Injection, doxorubicin hydrochloride, liposomal, not otherwise specified, 10 mg",Doxil*,Doxorubicin HCL Peg-Liposomal*,46185364.51,167534.6,25690,7133,275.6765737,1797.795427,6474.886375,0,39771237.14,161708.6,24909,6898,245.9438591,1596.661333,5765.618605,0,23161977.72,150768.4,23191,6399,153.6262089,998.7485542,3619.624585,0,13283787.04,132133.8,20553,5662,100.5328466,646.3186416,2346.12982,0,14543274.6,126502.6,19892,5519,114.9642347,731.1117334,2635.128574,0,117.4315,0.143548986,-0.19639853
Q2054,"Lisocabtagene maraleucel, up to 110 million autologous anti-cd19 car-positive viable t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Breyanzi,LIsocabtagene Maraleucel,,,,,,,,,,,,,,,,,12004321.02,28,28,28,428725.7507,428725.7507,428725.7507,1,29978087.48,68.9,92,65,435095.6093,325848.777,461201.3459,0,66271183.18,136.2,200,135,486572.5637,331355.9159,490897.6532,0,490257.6043,0.118311822,0.065329673
Q2055,"Idecabtagene vicleucel, up to 510 million autologous b-cell maturation antigen (bcma) directed car-positive t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Abecma,Idecabtagene Vicleucel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8278522.42,16.8,96,17,492769.1917,86234.60854,486971.9071,0,499855.6795,,
Q2056,"Ciltacabtagene autoleucel, up to 100 million autologous b-cell maturation antigen (bcma) directed car-positive t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Carvykti,Ciltacabtagene Autoleucel,,,,,,,,,,,,,,,,,,,,,,,,,29109653.26,60,60,60,485160.8877,485160.8877,485160.8877,0,101838075.2,202,201,201,504148.8872,506657.0907,506657.0907,0,512375.476,0.039137532,0.039137532
Q3027,"Injection, interferon beta-1a, 1 mcg for intramuscular use",Avonex*,Interferon Beta-1a*,1234576.08,24901,680,27,49.57937754,1815.553059,45725.04,0,855046.83,17178,477,17,49.77569158,1792.551006,50296.87235,0,617585.71,11330,338,11,54.50888879,1827.176657,56144.15546,0,543023.78,10288,326,,52.78224922,1665.717117,,0,526607.78,9677,271,,54.4184954,1943.20214,,0,55.33,0.030999933,0.023555426
Q4074,"Iloprost, inhalation solution, fda-approved final product, non-compounded, administered through dme, unit dose form, up to 20 micrograms",Ventavis,Iloprost Tromethamine,9203733.49,66044,410,52,139.3576024,22448.13046,176994.8748,0,8709123.82,62089,385,42,140.268386,22621.10083,207360.091,0,5644563.3,40727,255,36,138.5951163,22135.54235,156793.425,0,3536415.61,25318,158,22,139.6798961,22382.37728,160746.1641,0,641134.54,4438,30,,144.4647454,21371.15133,,0,147.2645,0.034255819,0.009038652
Q4081,"Injection, epoetin alfa, 100 units (for esrd on dialysis)",Epogen (Q4081)*,Epoetin Alfa*,,,,,,,,,14004.02,3801,28,21,3.684298869,500.1435714,666.8580952,0,4885.39,2500,18,13,1.954156,271.4105556,375.7992308,1,2889.09,4004,23,,0.721550949,125.6126087,,1,4683.52,3327,28,14,1.407730688,167.2685714,334.5371429,1,0.8205,0.950978916,-0.274359398
Q4101,"Apligraf, per square centimeter",Apligraf,"Cult Skin Subst,human-Bovine",1754014.94,57899,1379,500,30.29439092,1271.94702,3508.02988,0,1472151.72,48103,1129,408,30.60415608,1303.943065,3608.215,0,1692734.34,56550,1312,441,29.93341008,1290.193857,3838.399864,0,1355742.28,45365,1056,347,29.88520401,1283.846856,3907.038271,0,1020490.04,33947,802,245,30.06127316,1272.431471,4165.265469,0,30.5565,0.005891516,-0.001929346
Q4102,"Oasis wound matrix, per square centimeter",Wound Matrix,"Porcine Submucosa, Fenestrated",140103.88,13038.8,1406,561,10.74515139,99.64714083,249.7395365,0,117441.65,11500.1,1350,570,10.21222859,86.99381482,206.0379825,0,119485.76,11063,1298,639,10.8004845,92.05374422,186.9886698,0,147160.82,11845,1215,568,12.42387674,121.1200165,259.0859507,0,142661.82,11632,1182,539,12.26459938,120.6952792,264.6787013,0,12.46675,-0.012820262,0.033618341
Q4104,"Integra bilayer matrix wound dressing (bmwd), per square centimeter","Integra bilayer matrix wound dressing (bmwd), per square centimeter",,,,,,,,,,,,,,,,,,,,,,,,,,23006.17,483,15,14,47.63182195,1533.744667,1643.297857,1,54449.44,1121,28,22,48.57220339,1944.622857,2474.974546,1,49.51725,0.019742714,0.019742714
Q4111,"Gammagraft, per square centimeter","Gammagraft, per square centimeter",,667.64,96,16,14,6.954583333,41.7275,47.68857143,1,1915.76,270,31,16,7.095407407,61.79870968,119.735,0,2453.32,355,34,23,6.910760563,72.15647059,106.666087,0,3257.33,457,37,20,7.127636762,88.03594595,162.8665,0,443.3,62,20,16,7.15,22.165,27.70625,1,7.25725,0.003137539,0.006951914
Q4118,"Matristem micromatrix, 1 mg","Matristem micromatrix, 1 mg",,9684.02,2532,60,27,3.824652449,161.4003333,358.6674074,1,,,,,,,,,6782.12,1389,21,11,4.882735781,322.9580952,616.5563636,1,77790.3,32182,124,72,2.417199055,627.341129,1080.420833,0,29956.13,11977,114,62,2.501138015,262.7730702,483.1633871,0,2.55575,0.034725712,-0.100737631
Q4121,"Theraskin, per square centimeter","Theraskin, per square centimeter",,5465991.98,134331.7,2840,777,40.69026135,1924.645063,7034.738713,0,5781729.8,132795.7,3067,869,43.53853175,1885.141767,6653.313924,0,5143847.03,117568.5,2782,895,43.7519151,1848.97449,5747.315117,0,2816372.12,63118.6,1498,582,44.62031984,1880.088198,4839.127354,0,1650216.34,36257.8,901,301,45.51341615,1831.538668,5482.446312,0,46.57275,0.020015462,0.028400404
